,bathrooms,floors,waterfront,view,condition,grade,yr_built,lat,long,log_price,is_renovated,log_bedrooms,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,log_sqft_living15,log_sqft_lot15
11299,1.75,1.5,0,0,3,7,1902,47.6337,-122.371,13.51440681653079,0,1.6094379124341005,7.606387389772652,8.188966863648876,7.606387389772652,0.0,7.606387389772652,8.188966863648876
12331,2.25,2.0,0,4,3,8,1941,47.5027,-122.381,13.885503862184809,1,1.3862943611198906,7.969357742016346,9.974924102473976,7.490529402060711,7.00397413672268,7.65491704784832,9.000606507571892
10890,2.5,2.0,0,0,3,7,2003,47.6818,-122.034,12.994532278619134,0,1.3862943611198906,7.273092595999522,8.60061479955531,7.273092595999522,0.0,7.353081920515432,8.235095497258357
13410,1.0,1.0,0,0,3,6,1953,47.7547,-122.323,12.502470376049184,0,1.0986122886681098,6.647688373563329,9.061027968789174,6.647688373563329,0.0,7.1631723908466425,9.036938912556788
10312,1.0,1.5,0,0,4,6,1925,47.5498,-122.381,12.894209796826232,0,1.3862943611198906,7.300472814267799,8.787372988731876,7.300472814267799,0.0,7.090909822079984,8.787372988731876
183,1.5,2.0,0,0,3,7,1996,47.3848,-122.039,12.004574385508691,0,1.0986122886681098,6.957497370876951,8.13739583005665,6.957497370876951,0.0,6.957497370876951,8.136810863675537
17521,2.5,1.0,0,2,3,10,1995,47.5507,-122.133,13.997832948091215,0,1.6094379124341005,8.11701408773731,9.366403507607773,7.473637108496206,7.372118028337787,8.352554369474591,9.287764268940986
3166,2.5,2.0,0,0,3,8,1985,47.311,-122.345,12.663500657121004,0,1.3862943611198906,7.844240718141811,9.008346579384709,7.844240718141811,0.0,7.518064181233078,9.085230560933338
4061,2.5,2.0,0,2,3,9,1983,47.5651,-122.114,13.493928313146206,0,1.3862943611198906,7.645397699428633,9.19502366786429,7.645397699428633,0.0,7.95892649305011,9.348710041240954
2297,2.5,2.0,0,0,3,8,2001,47.3813,-122.204,12.742568940017076,0,1.6094379124341005,7.741099090035366,8.771680359010377,7.741099090035366,0.0,7.528869256642251,8.67812085552252
11682,2.5,2.0,0,0,2,7,1993,47.3904,-122.165,12.230770136157428,0,1.3862943611198906,7.378383712996714,8.895081531754167,7.378383712996714,0.0,7.252053951852814,9.105090961257083
7353,2.5,2.0,0,0,3,8,2002,47.3925,-122.165,12.624786269856632,0,1.3862943611198906,7.421177528595393,8.575273402492762,7.421177528595393,0.0,7.560601162768557,8.575273402492762
14112,1.0,1.0,0,0,3,7,1942,47.6875,-122.387,13.017005083966255,0,1.0986122886681098,6.93828448401696,8.38160253710989,6.93828448401696,0.0,7.259116128097101,8.359134886757962
2836,3.25,2.0,0,0,3,9,2005,47.6644,-122.28,14.09620653437469,0,1.3862943611198906,8.14351740579748,8.314097335405807,7.848153086199526,6.78105762593618,8.042699496897637,8.314097335405807
18498,1.0,1.0,0,0,3,7,1963,47.3771,-122.287,12.235636302128867,0,1.3862943611198906,6.825460036255307,9.036106025364846,6.825460036255307,0.0,7.13966033596492,9.036106025364846
10407,3.25,2.0,0,0,3,10,1996,47.5503,-122.081,13.650283258258415,0,1.791759469228055,8.350193650720067,9.236105579862208,8.258681496264236,5.916202062607435,8.000014093678072,9.30546871706776
5049,2.75,1.0,0,4,4,10,1977,47.5601,-122.16,14.141211419624977,0,1.9459101490553128,8.648396877031582,9.90353755128617,7.955425088912672,7.955425088912672,8.213652703029998,9.66147968357552
16571,1.0,1.5,0,0,5,7,1915,47.6755,-122.403,13.429849547739444,0,1.6094379124341005,7.415175109613295,8.712101863715663,7.415175109613295,0.0,7.501634457883413,8.594339400592892
10089,2.0,1.0,0,0,3,7,1989,47.7548,-122.305,12.857384297284138,0,1.3862943611198906,7.115582126184454,9.042040056544485,7.115582126184454,0.0,7.65491704784832,9.052164937010309
1955,2.5,2.0,0,0,3,9,1987,47.5679,-122.011,13.28787951079572,0,1.6094379124341005,7.75833346749091,9.1018638956401,7.75833346749091,0.0,7.828436359157585,9.12913031655064
8843,2.5,2.0,0,0,3,8,2009,47.7055,-122.342,12.779875885354992,0,1.0986122886681098,7.223295679562314,7.039660349862076,6.985641817639208,5.673323267171493,7.201170883281678,6.957497370876951
21463,2.5,2.0,0,0,3,7,2013,47.359,-122.081,12.729323752253295,0,1.6094379124341005,7.754052639035757,8.498621805830801,7.754052639035757,0.0,7.741099090035366,8.252446090246952
14945,2.75,1.0,0,2,4,8,1958,47.5861,-122.112,13.639967177343744,0,1.6094379124341005,7.783640596221253,9.431081038674082,7.473637108496206,6.46302945692067,7.783640596221253,9.249657234353132
11633,1.0,1.0,0,0,3,8,1959,47.6805,-122.369,13.482832514280924,1,1.3862943611198906,7.048386408721883,8.517393171418904,7.048386408721883,0.0,7.057036981697891,8.517393171418904
8156,1.75,1.0,1,4,3,8,1948,47.3276,-122.389,13.12834743715147,1,1.0986122886681098,7.95892649305011,10.995628950073923,7.32052696227274,7.208600337960199,7.908754738783246,10.995628950073923
9559,1.75,1.0,0,0,3,7,1949,47.7071,-122.314,13.023649611968253,0,1.3862943611198906,7.346655163176539,8.881975184248867,7.00397413672268,6.111467339502679,7.353081920515432,8.914760527397261
19914,2.5,2.0,0,0,3,7,2007,47.5622,-122.384,12.873904582205109,0,1.3862943611198906,7.1785454837637,7.134890851565884,6.746412128573375,6.133398042996649,7.1785454837637,7.224753405767971
13588,1.0,1.0,0,0,4,6,1911,47.5756,-122.414,12.896719202134523,1,1.0986122886681098,6.846943139585379,8.476579508530941,6.846943139585379,0.0,6.888572459565364,8.682877107057168
12008,1.5,2.0,0,0,3,7,2007,47.5872,-122.308,12.821260987319455,0,1.0986122886681098,7.155396301896734,7.64826303090192,6.985641817639208,5.303304908059076,7.201170883281678,8.916371914881694
19996,2.25,2.0,0,0,3,7,2007,47.7034,-122.357,12.847929163278051,0,1.3862943611198906,7.333676395657684,7.174724309836376,7.018401799069201,6.028278520230698,7.186144304522325,7.2640301428995295
533,1.5,1.0,0,0,4,7,1962,47.4097,-122.316,11.982935344196433,0,1.3862943611198906,6.918695219020472,9.169622538697624,6.918695219020472,0.0,7.244941546337007,9.17585244151751
15933,3.5,2.0,0,0,3,8,2000,47.6511,-122.368,13.171155446333852,0,1.3862943611198906,7.223295679562314,7.475905969367397,7.074116816197362,5.25227342804663,7.244941546337007,7.243512974665482
469,2.5,2.0,0,0,3,8,1993,47.3724,-122.042,12.744029856388185,0,1.3862943611198906,7.501634457883413,8.555066843844319,7.501634457883413,0.0,7.501634457883413,8.732465848349879
20456,1.5,3.0,0,0,3,7,2007,47.728,-122.292,12.672949516558306,0,1.3862943611198906,7.300472814267799,7.45182223652793,7.300472814267799,0.0,7.300472814267799,8.65956043270316
11086,2.0,1.0,0,0,4,7,1967,47.4484,-122.158,12.660331092405906,0,1.3862943611198906,7.313886831633462,8.965590066907914,7.313886831633462,0.0,7.313886831633462,8.94910546953925
8039,1.5,2.0,0,0,3,8,2015,47.6001,-122.298,13.02805489573287,0,1.0986122886681098,7.090909822079984,7.138866999945524,6.90875477931522,5.303304908059076,7.186144304522325,7.52456122628536
20030,2.5,2.0,0,0,3,9,2014,47.3276,-122.163,12.897821348676263,0,1.6094379124341005,7.7458682297922685,8.388677769180811,7.7458682297922685,0.0,7.807510042216193,8.43750042250699
6141,1.0,1.0,0,0,4,5,1948,47.5044,-122.148,12.464587201678082,0,1.0986122886681098,7.099201743553092,9.763650607348328,7.099201743553092,0.0,7.669028288589683,9.57637141083894
3761,3.5,2.0,0,0,3,11,2001,47.6206,-122.225,14.459993091477184,0,1.6094379124341005,8.345455428161928,9.82903336661118,8.345455428161928,0.0,8.166500319155052,9.82903336661118
11081,2.5,2.0,0,0,3,7,1994,47.3644,-122.04,12.73523217148465,0,1.6094379124341005,7.565793282428515,8.969923491991516,7.565793282428515,0.0,7.403061091090091,9.121071904218
11050,1.0,1.0,0,0,3,7,1962,47.6075,-122.134,12.964541634128397,0,1.3862943611198906,7.090909822079984,8.566554620953962,7.090909822079984,0.0,7.496097345175956,8.97727273946428
17594,1.75,2.0,0,2,3,9,1988,47.6451,-122.319,13.79756957672924,0,1.3862943611198906,7.75833346749091,8.612685172875459,7.75833346749091,0.0,7.9483852851118995,8.612685172875459
7888,2.0,1.0,0,0,3,7,1981,47.5584,-122.081,12.959846800844964,0,1.3862943611198906,7.313886831633462,8.998013113095823,6.966967138613983,6.089044875446846,7.346655163176539,8.998013113095823
11771,1.75,1.0,0,0,4,7,1953,47.5693,-122.391,13.208542908506082,0,1.6094379124341005,7.555381944240273,8.814627555310697,7.099201743553092,6.55250788703459,7.484930283289661,8.756367559802975
5706,3.25,2.0,0,0,3,10,1987,47.5902,-122.13,13.589865129563991,0,1.6094379124341005,8.160803920954665,9.236105579862208,8.160803920954665,0.0,8.160803920954665,9.274159884689135
15756,2.25,3.0,0,0,3,8,2001,47.6722,-122.391,13.171155446333852,0,1.3862943611198906,7.467942332285852,7.539027055823995,7.467942332285852,0.0,7.467942332285852,8.057060681965766
11647,1.5,1.0,0,0,3,7,1980,47.2927,-122.369,12.19602736016897,0,1.3862943611198906,7.266128779556451,8.902183446335016,6.710523109452428,6.415096959171596,7.266128779556451,9.07383312732152
1266,2.5,1.0,0,0,3,8,1980,47.5116,-122.163,13.089842251812335,0,1.9459101490553128,8.101980731853192,9.510593101601817,7.630946580890459,7.123672785204607,7.630946580890459,9.076351731972863
18072,1.75,1.0,0,0,5,8,1946,47.6398,-122.403,13.465954500233115,0,1.0986122886681098,7.749753406274437,8.81818627792769,7.2305631534092925,6.846943139585379,7.596392304064196,8.517393171418904
19904,2.25,3.0,0,0,3,9,2014,47.6073,-122.304,13.329379172803591,0,1.3862943611198906,7.473637108496206,7.044905117129371,7.473637108496206,0.0,7.205635176410364,8.152774052744075
8530,1.5,1.5,0,0,5,8,1920,47.2077,-121.993,12.278397958261774,0,1.6094379124341005,7.528869256642251,8.525359754082631,7.528869256642251,0.0,7.427144133408616,8.665785595466064
7772,1.0,1.5,0,0,3,6,1911,47.5122,-122.383,12.703816069256568,0,1.3862943611198906,7.039660349862076,8.567696173589344,7.039660349862076,0.0,7.039660349862076,8.571870752706934
11218,3.0,2.0,0,0,3,8,2002,47.356,-122.014,12.959846800844964,0,1.6094379124341005,7.796057974316123,8.613048677059759,7.796057974316123,0.0,7.601402334583733,8.648747631156539
15940,1.75,1.0,0,0,4,7,1963,47.3713,-122.186,12.208574513247497,0,1.3862943611198906,7.13966033596492,9.142810715182584,7.13966033596492,0.0,7.496097345175956,9.18049952996516
3780,1.75,1.0,0,0,3,7,1958,47.68,-122.165,13.165424782571751,0,1.3862943611198906,7.396948602621014,9.65509029374725,7.396948602621014,0.0,7.5126175446745105,9.292012520620208
14685,4.0,2.0,0,3,3,12,2004,47.5874,-121.965,14.19736648302693,0,1.6094379124341005,8.503297086224126,10.00306135743222,8.503297086224126,0.0,8.440528106480752,9.846387960495557
5760,3.25,2.0,1,4,3,8,1956,47.5033,-122.225,13.910821646859096,1,1.6094379124341005,8.068089626278244,9.373733918884618,7.867488568699128,6.364750756851911,7.714677473800927,9.074062353683557
13591,3.5,2.0,0,0,3,10,1990,47.6005,-122.199,14.030622744032508,0,1.6094379124341005,8.2482674474469,9.4898642567265,8.0959035329611,6.293419278846481,8.114025442356757,9.179984251961285
20058,2.25,2.0,0,0,3,7,2008,47.5324,-122.073,12.691583538230216,0,1.0986122886681098,7.115582126184454,6.983789965258135,7.057036981697891,4.262679877041316,7.123672785204607,6.706862336602747
7302,2.5,2.0,0,0,3,8,2007,47.454,-122.19,12.468440756144114,0,1.6094379124341005,7.502186486602924,8.385260520155413,7.502186486602924,0.0,7.502186486602924,8.33110454805304
5331,2.5,2.0,0,0,3,9,2004,47.5521,-121.995,13.49116588426581,0,1.6094379124341005,7.901377353792616,8.29529885950246,7.901377353792616,0.0,7.72356247227797,8.40290404501411
18014,1.0,1.0,0,0,3,7,1969,47.534,-122.173,12.616528611893465,0,1.3862943611198906,7.252053951852814,8.911934336161426,6.957497370876951,5.8888779583328805,7.496097345175956,8.987321812850125
5343,1.75,1.0,0,0,4,7,1974,47.732,-122.077,13.279368835614244,0,1.3862943611198906,7.490529402060711,11.37612014746894,7.490529402060711,0.0,8.092851027538384,10.586256060517686
13962,1.75,1.5,0,0,4,6,1926,47.4238,-122.052,12.54254845357358,0,1.3862943611198906,7.372118028337787,10.211009016314168,7.372118028337787,0.0,7.507141079727608,11.212536332042088
21583,1.0,2.0,0,0,4,7,1943,47.6413,-122.329,12.899097318586382,0,1.0986122886681098,6.566672429803241,7.05444965813294,6.566672429803241,0.0,7.223295679562314,7.068172000388042
19954,2.5,2.0,0,0,3,9,2005,47.6659,-122.172,13.60479076121576,0,1.6094379124341005,7.976251943745623,8.78813593986372,7.976251943745623,0.0,7.976251943745623,9.251482315307358
1566,1.0,1.0,0,0,3,6,1961,47.329,-122.338,12.206027644517643,0,1.3862943611198906,7.00397413672268,9.054972284742483,7.00397413672268,0.0,7.02197642307216,9.044403844431551
17012,2.5,2.0,0,2,3,10,1995,47.5533,-122.093,13.728863841750549,0,1.6094379124341005,8.160803920954665,9.295783853793653,8.160803920954665,0.0,8.2482674474469,9.512073267650624
13160,1.0,1.0,0,0,3,7,1966,47.4741,-122.015,12.388398368982116,0,1.0986122886681098,7.186144304522325,10.099054336080105,7.186144304522325,0.0,7.266128779556451,11.49726345348056
9334,1.5,1.0,0,0,3,7,1955,47.441,-122.282,12.411056299528171,0,1.0986122886681098,7.266128779556451,9.18840146445743,7.266128779556451,0.0,7.266128779556451,9.19309247856663
15031,2.75,2.0,1,4,3,8,1966,47.5188,-122.256,13.507627138738266,0,1.6094379124341005,8.019941687677365,7.789868559054706,8.019941687677365,0.0,7.8713112033234065,7.797291273547472
4514,2.0,1.0,0,2,3,7,1959,47.6891,-122.208,13.52649559761195,0,1.6094379124341005,7.621195162809845,9.380167531188448,6.928537818164665,6.928537818164665,7.621195162809845,9.048409504829962
20073,3.5,3.0,0,0,3,8,2011,47.6826,-122.324,13.384729180332174,0,1.3862943611198906,7.309881485824786,7.141245122350491,7.309881485824786,0.0,7.309881485824786,7.142827401161621
9272,1.0,1.0,0,0,3,7,1927,47.6361,-122.343,13.049794835104816,0,0.6931471805599453,6.928537818164665,8.071218539969863,6.928537818164665,0.0,7.421177528595393,8.15507488781144
7136,1.0,1.0,0,0,4,6,1962,47.3086,-122.365,12.310437165348777,0,1.3862943611198906,7.2868764117507,9.036106025364846,7.2868764117507,0.0,6.966967138613983,9.055322649709574
11287,2.25,1.0,0,0,5,7,1954,47.6942,-122.304,12.650761671914688,0,1.3862943611198906,7.340186835320115,8.582793648500186,6.647688373563329,6.647688373563329,7.427144133408616,8.783549477153265
11904,1.0,1.0,0,0,3,7,1946,47.6924,-122.372,13.161586013632684,0,1.0986122886681098,7.02197642307216,8.722905701000768,6.803505257608338,5.3981627015177525,7.313886831633462,8.92665032079394
17891,2.25,2.0,0,0,3,9,1978,47.631,-122.052,13.329379172803591,0,1.791759469228055,7.816416983691801,9.398561160701128,7.816416983691801,0.0,7.852050207265889,9.39274525863144
20686,2.0,1.0,0,0,3,7,2014,47.1948,-121.975,12.455678949129725,0,1.3862943611198906,7.421177528595393,8.398860004454372,7.421177528595393,0.0,7.421177528595393,8.438799123988225
1544,2.25,1.0,0,0,4,8,1961,47.5491,-122.17,13.112315061750808,0,1.6094379124341005,7.7057128238944275,9.090768236835338,7.01301578963963,7.01301578963963,7.7057128238944275,9.11679862756782
13321,2.0,1.0,0,0,3,7,1944,47.6786,-122.161,12.524530013005734,0,1.3862943611198906,7.201170883281678,9.186559843310778,7.201170883281678,0.0,7.1785454837637,9.186559843310778
21038,1.0,2.0,0,0,3,7,2009,47.5924,-122.295,12.821260987319455,0,1.0986122886681098,6.660575149839686,7.033506484287697,6.660575149839686,0.0,7.030857476116121,7.147559271189454
2604,2.0,1.0,0,0,5,7,1967,47.5821,-122.016,13.171155446333852,0,1.3862943611198906,7.378383712996714,9.712992685053011,7.378383712996714,0.0,7.523481312573497,10.621498062820764
17888,2.5,2.0,0,0,3,10,1987,47.5596,-122.022,13.34550852871726,0,1.3862943611198906,7.766840537085513,9.406318255217624,7.766840537085513,0.0,7.783640596221253,9.329100707697023
5667,2.5,2.0,0,0,3,11,1999,47.5588,-122.124,13.997832948091215,0,1.6094379124341005,8.361941906144946,9.456966047437597,8.131824785007195,6.78105762593618,8.166500319155052,9.168893182062009
3177,1.0,1.0,0,0,3,7,1910,47.6531,-122.373,13.017005083966255,0,1.0986122886681098,7.074116816197362,8.699681400989514,7.074116816197362,0.0,7.378383712996714,8.699681400989514
2799,1.75,1.0,0,0,3,8,1957,47.5086,-122.258,12.936036208848488,0,1.791759469228055,8.216358332386156,9.12052506765382,7.523481312573497,7.523481312573497,7.692113339595466,8.812992231969966
5339,1.75,1.0,0,0,3,6,1949,47.7524,-122.323,12.765691290604371,0,1.3862943611198906,7.293697720601438,9.064852065227576,7.293697720601438,0.0,7.293697720601438,8.946505025998682
9625,2.25,1.0,0,0,3,7,1960,47.4253,-122.283,12.682309930111783,0,1.6094379124341005,7.57095858316901,9.23024103368252,7.215975002651466,6.364750756851911,7.57095858316901,9.23024103368252
14869,2.0,1.0,0,0,4,6,1958,47.4873,-122.099,12.429020177633872,0,1.3862943611198906,7.346655163176539,9.618535084655214,7.346655163176539,0.0,7.32052696227274,10.631446703548116
1281,1.0,1.0,0,0,4,7,1970,47.7502,-122.108,12.75130259456002,0,1.3862943611198906,7.131698510466912,9.76313293456348,7.131698510466912,0.0,7.252053951852814,9.809231816610408
2566,2.5,2.5,0,0,3,7,1900,47.6037,-122.311,13.120363378739665,1,1.3862943611198906,7.467942332285852,7.67368812926773,7.115582126184454,6.255750041753367,7.252053951852814,8.101980731853192
9349,2.5,2.0,0,0,3,8,2006,47.2867,-122.27,13.221069602295977,0,1.3862943611198906,7.827240901752812,9.820160289946374,7.827240901752812,0.0,7.327123292259293,9.596282813595485
17688,2.5,2.0,0,0,3,9,1992,47.5695,-121.992,13.325305854052749,0,1.6094379124341005,7.844240718141811,9.270870871716214,7.844240718141811,0.0,7.919719760924575,8.999742789830492
10404,3.5,1.5,0,0,3,8,1906,47.6788,-122.346,13.779884416590017,1,1.6094379124341005,8.098946748943339,8.623353387244627,7.736743682453495,6.90875477931522,7.490529402060711,8.699681400989514
13845,1.0,1.5,0,0,3,7,1927,47.5554,-122.279,12.971542813248435,0,1.3862943611198906,7.353081920515432,8.561401446080557,7.13966033596492,5.707110264748875,7.353081920515432,8.579792333172758
2471,1.0,1.0,0,0,4,7,1922,47.6715,-122.393,13.21767537538882,0,1.0986122886681098,6.985641817639208,8.137688184977605,6.660575149839686,5.707110264748875,7.2305631534092925,8.204398418149381
20857,2.5,2.0,0,0,3,8,2007,47.7724,-122.168,13.22672519452875,0,1.791759469228055,7.804251383528112,8.52674740422105,7.804251383528112,0.0,7.804251383528112,8.4071550862073
12821,2.5,2.0,0,0,3,8,2002,47.4848,-121.698,12.978957102508891,0,1.3862943611198906,7.638198244285779,9.692828247710418,7.638198244285779,0.0,7.741099090035366,10.385296227231626
5587,1.75,1.0,0,0,4,8,1966,47.7591,-122.295,13.017005083966255,0,1.3862943611198906,7.67368812926773,9.531698970787348,7.384610383176974,6.293419278846481,7.67368812926773,9.647368744540463
14061,1.75,1.0,0,0,3,7,1978,47.5472,-122.303,12.556733038263904,0,1.3862943611198906,7.266128779556451,8.486940148245216,6.836259277277067,6.2166061010848646,7.266128779556451,8.486940148245216
5219,1.0,1.0,0,0,2,6,1920,47.5469,-122.277,11.998439434579147,0,1.0986122886681098,6.634633357861686,8.722905701000768,6.634633357861686,0.0,6.803505257608338,8.323851131338817
17873,1.5,1.0,0,0,3,7,1985,47.4752,-121.757,12.721888795877376,0,1.3862943611198906,7.039660349862076,9.673508190212637,6.734591659972948,5.707110264748875,7.090909822079984,9.632203625893982
20796,2.5,2.0,0,0,3,7,2011,47.3774,-122.186,12.513561021741964,0,1.3862943611198906,7.332369205929062,8.938137870372788,7.332369205929062,0.0,7.523481312573497,8.901230352110781
6373,2.5,2.0,0,0,3,7,1990,47.4199,-122.183,12.863595239117188,0,1.791759469228055,7.916078096302786,9.426580146973595,7.916078096302786,0.0,7.550135342488429,8.911529941736559
14493,2.5,2.0,0,0,3,8,2013,47.3252,-122.167,12.611537753638338,0,1.6094379124341005,7.591861714889934,8.482394685873542,7.591861714889934,0.0,7.591861714889934,8.238536930171769
16297,2.25,1.0,0,0,4,8,1973,47.562,-122.139,13.329379172803591,0,1.6094379124341005,7.754052639035757,8.85666093701725,7.280008252884188,6.78105762593618,7.754052639035757,9.04793908261736
9839,2.5,1.0,0,0,3,8,1978,47.6535,-122.119,13.629182184591333,0,1.6094379124341005,7.523481312573497,10.83295114012053,7.266128779556451,6.042632833682381,7.645397699428633,9.268609280100158
21312,2.5,2.0,0,0,3,8,2010,47.4927,-122.147,13.102162710901052,0,1.6094379124341005,7.828436359157585,8.37793112408273,7.828436359157585,0.0,7.828436359157585,8.36985260351753
9448,2.25,2.0,0,0,3,7,1992,47.3476,-122.3,12.456835254920373,0,1.3862943611198906,7.501634457883413,9.39274525863144,7.501634457883413,0.0,7.450660796211539,9.202005735186123
6320,3.5,2.0,0,0,3,7,1999,47.5108,-122.257,12.59473402514672,0,1.791759469228055,7.650168700845001,8.53856321715243,7.252053951852814,6.53813982376767,7.252053951852814,8.639587799629844
13739,2.5,1.0,0,0,3,7,1992,47.1943,-121.991,12.506180941677355,0,1.3862943611198906,7.266128779556451,9.044403844431551,7.0825485693553,5.484796933490655,7.421177528595393,9.038246335337664
11188,2.5,2.0,0,0,3,8,2003,47.4833,-122.139,12.999632873183977,0,1.3862943611198906,7.682943169878292,9.008224187854047,7.682943169878292,0.0,7.714677473800927,8.814924599721019
8394,2.5,2.0,0,0,3,9,2004,47.5997,-121.973,13.45883704259595,0,1.6094379124341005,7.926963544862978,8.645938147306799,7.926963544862978,0.0,7.976251943745623,8.517393171418904
4126,2.25,1.0,0,0,3,7,1959,47.5305,-122.391,13.081543466215235,0,1.791759469228055,7.714677473800927,8.612685172875459,7.307202314764738,6.621405651764134,7.606387389772652,8.707978826622321
16042,2.25,2.0,0,0,3,8,1984,47.6324,-122.028,13.091906231773164,0,1.3862943611198906,7.359467638255621,9.001099725830965,7.359467638255621,0.0,7.596392304064196,8.971575439759016
6932,1.0,1.0,0,0,5,6,1951,47.5195,-122.374,12.54254845357358,0,1.0986122886681098,6.580639137284949,8.517393171418904,6.580639137284949,0.0,6.698268054115413,8.517393171418904
13618,1.0,1.0,0,0,3,7,1922,47.4866,-122.219,12.644330802262578,0,1.0986122886681098,7.244941546337007,8.412054873292933,6.803505257608338,6.2166061010848646,7.244941546337007,8.612685172875459
3599,2.0,1.0,0,0,3,7,1963,47.695,-122.176,13.098584896867909,0,1.6094379124341005,7.5126175446745105,9.170663554823284,7.5126175446745105,0.0,7.58629630715272,9.28312604170183
16919,3.0,2.0,0,0,3,11,1991,47.7711,-122.048,13.76316513133229,0,1.6094379124341005,8.359603270841466,11.357954448759068,8.359603270841466,0.0,8.232440158470336,10.842928244308982
10021,2.5,3.0,0,0,3,8,2005,47.6903,-122.394,13.049794835104816,0,1.3862943611198906,7.378383712996714,7.179307969504034,7.378383712996714,0.0,7.237778191923443,7.186901020411631
16470,2.5,2.0,0,0,4,7,1989,47.4031,-122.172,12.629708330910852,0,1.6094379124341005,7.523481312573497,8.881836305004146,7.523481312573497,0.0,7.57095858316901,8.913684824725294
9619,1.5,1.0,0,0,3,7,1962,47.6892,-122.164,12.873904582205109,0,1.6094379124341005,7.57095858316901,9.401043372798052,7.57095858316901,0.0,7.2305631534092925,9.401043372798052
4294,2.5,2.0,0,0,5,7,1999,47.6973,-122.194,13.19375523568666,0,1.3862943611198906,7.346655163176539,9.46660917372222,7.346655163176539,0.0,7.867488568699128,9.287394001418471
15605,1.75,1.0,0,0,3,7,1982,47.7078,-122.234,12.744029856388185,0,1.0986122886681098,7.099201743553092,8.9237243977064,7.099201743553092,0.0,7.518064181233078,8.922791623969637
11041,2.0,1.0,0,0,3,8,1966,47.4619,-122.196,12.691583538230216,0,1.6094379124341005,7.534228326274089,8.94910546953925,7.534228326274089,0.0,7.7279755421055585,9.05730573580712
17322,2.75,2.0,0,0,3,8,1987,47.5453,-121.957,13.180634172318978,0,1.3862943611198906,7.80016307039296,10.73070660463555,7.518064181233078,6.398594934535208,7.80016307039296,12.150036542839864
20272,2.5,2.0,0,0,3,9,2006,47.5482,-121.996,13.384729180332174,0,1.3862943611198906,7.555381944240273,8.381144346952961,7.555381944240273,0.0,7.544861068658458,8.224967478914584
14882,1.5,1.0,0,0,4,6,1960,47.7,-122.175,12.77422616877261,0,1.6094379124341005,7.00397413672268,9.169622538697624,7.00397413672268,0.0,7.00397413672268,9.172742341560864
4093,2.75,1.5,0,0,3,8,1933,47.6513,-122.406,13.647093089770562,0,1.6094379124341005,8.058643712215618,8.874028122556336,7.650168700845001,6.966967138613983,7.696667081526462,8.719807451477955
14438,1.75,1.0,0,0,3,7,1968,47.3634,-122.052,12.505995740029274,0,1.0986122886681098,7.186144304522325,8.928110078202646,7.186144304522325,0.0,7.359467638255621,8.928110078202646
20418,3.25,2.0,0,0,3,9,2006,47.5389,-121.86,13.47295123255141,0,1.6094379124341005,8.271548374755515,8.747352077624353,8.049107721326406,6.660575149839686,8.39185670010494,8.702177865629675
4039,2.0,3.0,0,0,3,7,1995,47.6959,-122.376,12.861001210669146,0,1.3862943611198906,7.186144304522325,7.168579897264035,7.186144304522325,0.0,7.2305631534092925,7.315883504509785
15262,2.0,1.0,0,0,5,8,1965,47.3182,-122.279,12.793862088206213,0,1.6094379124341005,7.893945138235959,9.83996185165625,7.893945138235959,0.0,7.115582126184454,9.664659134301736
11231,3.0,2.0,0,0,3,8,1964,47.6214,-122.14,12.59473402514672,0,1.6094379124341005,7.659642954564682,8.942591637231851,7.659642954564682,0.0,7.72356247227797,8.972844314437573
20787,2.75,2.0,0,0,3,8,2014,47.4827,-121.773,13.088711449742394,0,1.6094379124341005,7.934155233536322,8.617581365447506,7.934155233536322,0.0,7.8713112033234065,8.61431990214696
3402,1.0,1.0,0,0,3,5,1913,47.2841,-122.255,11.652696102959752,0,1.0986122886681098,6.90875477931522,9.712629664719888,6.90875477931522,0.0,7.208600337960199,9.231024963169016
14763,2.25,2.0,0,0,3,7,1990,47.2862,-122.352,12.272216128027948,0,1.3862943611198906,7.353081920515432,8.701845363548474,7.353081920515432,0.0,7.403061091090091,8.74687531957003
3914,4.5,2.0,1,2,3,11,1940,47.65,-122.214,15.770309796029744,1,1.791759469228055,9.214431989879436,10.527445413743076,8.946505025998682,7.766840537085513,8.27664912542186,10.144471021978667
20345,3.5,2.0,0,1,3,11,2006,47.5528,-122.093,14.141211419624977,0,1.6094379124341005,8.296795865770052,9.63991255542758,8.296795865770052,0.0,8.174984532943087,9.505246289517284
21227,3.5,2.0,0,0,3,9,2007,47.7726,-122.162,13.342784827159525,0,1.6094379124341005,8.335911094196945,8.417372856134026,8.160803920954665,6.508769136971682,8.163656176168432,8.517593111437565
20371,2.5,2.0,0,0,3,10,2006,47.5066,-122.146,13.521140839642674,0,1.6094379124341005,8.131824785007195,8.484876589939695,8.068089626278244,5.351858133476067,8.131824785007195,8.650149418664864
11398,3.0,1.0,0,3,3,9,1972,47.5473,-122.211,14.349076255209846,1,1.791759469228055,8.364275084991524,9.746892220313054,7.816416983691801,7.501634457883413,8.174984532943087,9.740321354781914
10841,2.25,1.0,0,0,4,7,1963,47.2811,-122.299,12.487488878546143,0,1.3862943611198906,7.280008252884188,9.50599061407714,7.074116816197362,5.602118820879701,7.327123292259293,9.421330367117822
